locus_tag	b_theta_rnaseq_WT_vs_del_MasB_log2FoldChange	b_theta_rnaseq_WT_vs_del_MasB_p_value	b_theta_rnaseq_WT_vs_del_MasB_padj
BT_3954	0.255990654512589	0.325800099399972	NA
BT_3955	-0.034018366646013	0.894420696114186	0.983198774735602
BT_3956	0.020708379258648	0.938178341059174	NA
BT_3957	-0.099487016548474	0.47926235774897	0.82621319537483
BT_3958	0.283784075308093	0.153088289991666	0.514843798786312
BT_3959	0.137447877772244	0.4930757250661	0.832935113926588
BT_3960	0.198912751859474	0.440755495160891	0.807978134666182
BT_3961	0.403309797529826	0.022842418305262	0.165199856068562
BT_3962	-0.081736381254926	0.641226067235751	0.904489660761609
BT_3963	0.110967900851163	0.640154810055514	0.90387738911791
BT_3964	0.015091651634278	0.949226106274173	0.989795275678874
BT_3965	0.132287955398071	0.523628422231628	0.851914805222555
BT_3966	0.343293368480812	0.194712458768531	0.580173360451183
BT_3967	-0.027019174456715	0.908055264288533	0.983883391184999
BT_3968	-0.157320266571044	0.546105264940614	NA
BT_3969	0.219707556281246	0.297433527035397	0.680866869364954
BT_3970	-0.35796212116641	0.178456082672536	0.55857075607818
BT_3971	-0.120746920023732	0.09782382666072	0.411518949650786
BT_3972	0.116625626371244	0.560937221882672	0.868236587366759
BT_3973	0.069365717993835	0.472725480647764	0.82621319537483
BT_3974	-0.07689205859006	0.454455780717504	0.816030824259619
BT_3975	-0.003518019874815	0.969835714897009	0.992326393689176
BT_3976	-0.056308113690772	0.683002327662313	0.914554099270827
BT_3977	-0.135327081591463	0.165597579339415	0.53526638056795
BT_3978	-0.086107963131635	0.513300974050913	0.848766585155395
BT_3979	0.382545276105488	0.100491067024569	0.415359105186166
BT_3980	-0.533593634041523	1.74978001612147e-5	5.68479564671e-4
BT_3981	-0.03173227389905	0.700455441315607	0.91895534592105
BT_3982	-0.091182463974102	0.631901136588032	0.903131966986478
BT_3983	0.045081714571518	0.694127908333014	0.91712105632072
BT_3984	0.089290492796282	0.536663637597687	0.861628894238673
BT_3985	0.054771560967892	0.762985319878582	0.947765108173312
BT_3986	-0.015608051641777	0.936567722988567	0.987699166518012
BT_3987	-0.052534410988028	0.794858678982201	0.960295789752465
BT_3988	0.013701351512546	0.926300208837926	0.986303683276576
BT_3989	0.008396119450292	0.965691964948499	0.99184728257532
BT_3990	-0.135557868567425	0.611316418722417	NA
BT_3991	-0.012159371945155	0.951281051852883	0.99003027334098
BT_3992	0.055603062799578	0.783752827856611	0.957497762376453
BT_3993	-0.009601520623872	0.959725985116277	0.99003027334098
BT_3994	0.332790013858075	0.073497104722929	0.350053682266459
BT_3995	0.059359642464105	0.47343125625563	0.82621319537483
BT_3996	-0.165979424646281	0.207076033458365	0.596137849271565
BT_3997	0.010803863374303	0.953003125405974	0.99003027334098
BT_3998	-0.066556436656126	0.462116957242481	0.820575379404258
BT_3999	0.199888068409606	0.210833381183155	0.599875071344608
BT_4000	0.225338088598313	0.214235784482843	0.604852419307656
BT_4001	-0.066598205374658	0.566766883523303	0.870978591689107
BT_4002	0.01927089731815	0.873339546872821	0.980831615103638
BT_4003	-0.021960538840283	0.798531248308257	0.960295789752465
BT_4004	-0.107666431646139	0.284335879569814	0.673359632487792
BT_4005	-0.330491770417157	0.017985791145919	0.1418319176787
BT_4006	0.069227686060322	0.53779800514737	0.862435628192781
BT_4007	0.13600818641927	0.083331353444726	0.379289915205928
BT_4008	-0.101083238373778	0.455021736620368	0.816030824259619
BT_4009	0.26249367722567	0.315855884192618	NA
BT_4010	-0.136094442129705	0.154002432216573	0.51682324960663
BT_4011	0.203599735173535	0.095770976679882	0.406870684638656
BT_4012	0.123475366548619	0.302534622791229	0.685269325186795
BT_4013	0.220416695511005	0.289592965096402	0.675189104229629
BT_4014	0.304019906878253	0.250153105613527	0.643678068523133
BT_4015	0.001186891525725	0.993790795179712	NA
BT_4016	0.063084511511072	0.630384548302637	NA
BT_4017	0.057172902190898	0.698068039730439	NA
BT_4018	0.053897792559853	0.739676740231275	NA
BT_4019	0.001850125266561	0.986365186151025	NA
BT_4020	0.002076583948848	0.990091064687906	NA
BT_4021	-0.090620947852148	0.734553950845789	NA
BT_4022	-0.321965491313176	0.186647003894276	NA
BT_4023	NA	NA	NA
BT_4024	0	1	NA
BT_4025	0.068909500181015	0.624924769185097	NA
BT_4026	0.069578535104063	0.793533610916465	0.960295789752465
BT_4027	-0.026559218803055	0.845314177457997	NA
BT_4028	0.027889139494826	0.767026893825765	NA
BT_4029	2.75450783585e-4	0.998791112289903	NA
BT_4030	0.044961711652886	0.843960130090709	NA
BT_4031	0.094551362351402	0.465210495649166	NA
BT_4032	-0.032142416276858	0.798146244453527	NA
BT_4033	-0.186871204042844	0.398249786114853	NA
BT_4034	-0.372046398346735	0.029060258170446	0.19510364155167
BT_4035	0.210010764517309	0.012776916588576	0.112112081049396
BT_4036	0.057200440691475	0.587269355178698	0.883925013249526
BT_4037	-0.437601255253337	0.099823110515699	NA
BT_4038	1.29300574488017	9.89952813807516e-10	9.28778806595308e-8
BT_4039	0.848549737622487	4.60778103826614e-5	0.001295997874961
BT_4040	1.2816253198834	5.6411750066958194e-11	7.11760667224138e-9
BT_4041	0.09502815801769	0.204760171425712	0.592735338011614
BT_4042	0.242595905634338	0.030901721962635	0.202633334518422
BT_4043	0.006035985044307	0.959197946556008	0.99003027334098
BT_4044	0.010915316409899	0.926597189154842	0.986303683276576
BT_4045	-0.029399422036306	0.726980536019511	0.931492950362104
BT_4046	-0.070306989382911	0.376719755879697	0.753645482101592
BT_4047	-0.062236727634938	0.433627000200867	0.802718498493463
BT_4048	0.094938377880697	0.358014048039674	0.739158744973089
BT_4049	0.330126849997538	0.002806685752243	0.035170079340609
BT_4050	-0.025782249305299	0.875690584932972	0.982085348209203
BT_4051	-0.259154431085332	0.004383393941961	0.050278490387573
BT_4052	-0.160738973507131	0.054968372549084	0.296171070395571
BT_4053	0.023263838270833	0.83190354229354	0.967480860315615
BT_4054	0.071474709799149	0.63819411014663	0.90387738911791
BT_4055	-0.159646705356508	0.54692007937376	NA
BT_4056	0.060656142302543	0.820242578503359	NA
BT_4057	0.20584621728634	0.006937668128858	0.072116271828104
BT_4058	0.205598829402849	0.040304645725619	0.24340698440526
BT_4059	0.367258898143456	0.003763720279386	0.045152303286146
BT_4060	0.420427189175659	2.84271645276064e-6	1.20947668612e-4
BT_4061	0.229791858555377	0.085121695305522	0.382237865172675
BT_4062	0.368563117181908	0.009552297282419	0.091497004597828
BT_4063	0.35181763765076	4.1874401815e-4	0.007783751157646
BT_4064	0.450313194474395	1.14416114540677e-5	4.02546695293e-4
BT_4065	0.445582453747031	4.74844351313991e-6	1.84835689517e-4
BT_4066	0.286269098047954	0.033603906441716	0.216473052236335
BT_4067	0.552645397153243	9.80889780686776e-5	0.002475224625885
BT_4068	-0.020647815403891	0.883618010679645	0.983198774735602
BT_4069	-0.039635440367974	0.808886151235989	0.960295789752465
BT_4070	-0.049744365597615	0.800819046948024	NA
BT_4071	0.252339930836317	0.278261104467339	NA
BT_4072	-0.01140873707699	0.960396103112778	0.990239757149029
BT_4073	0.44688014084271	0.094517537446435	NA
BT_4074	-0.052260293036597	0.8150191785868	0.961055486448308
BT_4075	-0.069371171899378	0.7719407151468	0.952751011304523
BT_4076	-0.012460770996714	0.961486474347954	0.991008171729342
BT_4077	-0.27214929372555	0.304551206310266	NA
BT_4078	0.238869820381905	0.372399249269854	NA
BT_4079	-0.378420914021405	0.155248733153282	NA
BT_4080	-0.320747716941728	0.203103398363033	0.590893192648284
BT_4081	-0.209999908190892	0.378176375921511	0.755320611079043
BT_4082	-0.317418048713471	0.217267050308245	0.606855066471655
BT_4083	-0.252090656086082	0.342647211513585	NA
BT_4084	-0.090021162876931	0.624011254470587	0.900693167695415
BT_4085	-0.209453353277705	0.432361896468792	NA
BT_4086	0.001254785877529	0.994802055640883	NA
BT_4087	-0.105965634246253	0.689894407758488	NA
BT_4088	-0.03089576701144	0.90149691627097	0.983312534912097
BT_4089	0.067258275529499	0.801599165319886	NA
BT_4090	0.166017372143319	0.468059262680676	0.824103567243927
BT_4091	0.321077423686974	0.124861512482898	0.465716895183409
BT_4092	-0.017696016654753	0.925760368856724	0.986303683276576
BT_4093	0.018261697688253	0.940208926135239	0.988541046759718
BT_4094	-0.036235292932553	0.886196803034816	0.983198774735602
BT_4095	-0.318201218829626	0.090427478973433	0.394268408436883
BT_4096	-0.069550517850237	0.646991965311171	0.905905807987329
BT_4097	0.097860743668229	0.668228902717412	0.911075155471729
BT_4098	0.075443113263751	0.500083376889192	0.836482973028448
BT_4099	-0.02343832393219	0.830624777972165	0.967480860315615
BT_4100	0.054554777070783	0.64294474887427	0.904821090819597
BT_4101	-0.016791388947157	0.832379789992409	0.967480860315615
BT_4102	0.02348772474156	0.799754242316971	0.960295789752465
BT_4103	0.059666636620597	0.519873182133353	0.850342411008465
BT_4104	-0.001564213293014	0.987743913092742	0.996458499588184
BT_4105	0.200278501095238	0.42190055666176	0.79202716493763
BT_4106	0.004233955083097	0.968428496284441	0.992326393689176
BT_4107	-0.257233843852841	0.055594101992071	0.297395934486826
BT_4108	-0.274577665252603	0.154615543188809	0.517601347234997
BT_4109	-0.318877623113651	0.158982031122812	0.524067794485017
BT_4110	0.119606905743261	0.649118267560435	0.905905807987329
BT_4111	0.026946929629115	0.808332378490631	0.960295789752465
BT_4112	0.110103283841433	0.6804540660931	NA
BT_4113	-0.130543592507502	0.621253428204749	NA
BT_4114	0.068966150369198	0.792035870365819	0.960257699553561
BT_4115	-0.151211907485128	0.55791809025161	0.868060929494042
BT_4116	0.076973697970985	0.674473080070266	0.912436058231807
BT_4117	-0.171952617091204	0.209939658123942	0.598485052969916
BT_4118	0.038624231349388	0.803258481872277	0.960295789752465
BT_4119	0.066820373642229	0.793599950817428	NA
BT_4120	-0.142237655654107	0.59438589130045	NA
BT_4121	-0.054914942342545	0.831731204988891	0.967480860315615
BT_4122	-0.117205392012039	0.639779893680187	0.90387738911791
BT_4123	0.037423912485087	0.886388461737941	0.983198774735602
BT_4124	0.092877411297586	0.631101969678155	0.903131966986478
BT_4125	0.153147701144015	0.282338580669611	0.673341796047091
BT_4126	0.09882643450057	0.217496562447758	0.607032739890425
BT_4127	0.214669436402157	0.013012271357141	0.113361668799473
BT_4128	-0.191348930807793	0.010713803107305001	0.098893964583157
BT_4129	-0.024660432340607	0.767691382791319	0.949943445936232
BT_4130	0.113959881369513	0.462244699038192	0.820575379404258
BT_4131	0.096790466267848	0.555765526087906	0.868060929494042
BT_4132	-0.022178518834486	0.932835602848621	NA
BT_4133	0.055952401661833	0.834186960361898	NA
BT_4134	0.125498289111209	0.637495658142808	NA
BT_4135	0.186599670513443	0.441679071448413	0.808456089259502
BT_4136	0.467472268406533	0.076588669527283	NA
BT_4137	-0.056719226556163	0.759837236277606	0.945983139686887
BT_4138	0.074322364145867	0.398396566128645	0.771287320351699
BT_4139	-0.066966600896099	0.767177332765919	0.949628504935893
BT_4140	-0.224436517687078	0.05863628129219	0.30781944511926
BT_4141	0.001240347873587	0.996292909504553	NA
BT_4142	-0.001514387922233	0.991821667391027	0.998628264712744
BT_4143	-0.014758412194859	0.922841266368548	0.986303683276576
BT_4144	0.138657771470506	0.293240571591865	0.675246854282338
BT_4145	0.117615862576074	0.652395589100554	0.905905807987329
BT_4146	-0.132578233714894	0.613576374793217	NA
BT_4147	-0.032767530419883	0.891971164317103	0.983198774735602
BT_4148	-0.1704449825743	0.452553077023272	0.816030824259619
BT_4149	-0.337928183876007	0.202836951453325	NA
BT_4150	0.034549085457955	0.896522638515613	NA
BT_4151	0.139160778377437	0.545301403191768	0.865181419679897
BT_4152	0.084982296597775	0.720427666948535	0.931038259222691
BT_4153	0.184550885698959	0.490223159933168	NA
BT_4154	-0.115704736304182	0.648096401697386	0.905905807987329
BT_4155	0.060782264175618	0.756898214905601	0.944830665623963
BT_4156	0.033382497627954	0.89685765412112	0.983312534912097
BT_4157	-0.207727528825232	0.437869589348923	NA
BT_4158	0.003787597784564	0.988716350267908	NA
BT_4159	0.079283225663886	0.731133434798594	0.932456339466036
BT_4160	0.220464207944749	0.362223066718472	0.740846395261537
BT_4161	-0.144071493896732	0.400334384065941	0.772993937360042
BT_4162	0.056873505652379	0.666272813606664	0.911075155471729
BT_4163	-0.213036005090003	0.395488542296553	0.769657870461445
BT_4164	0.264323406060191	0.314447914439861	NA
BT_4165	-0.448325915569706	0.086650264811364	NA
BT_4166	0.339614689144047	0.203850124750438	NA
BT_4167	0.077599446805235	0.769240824603256	NA
BT_4168	-0.033054124726507	0.89170650100259	0.983198774735602
BT_4169	-0.253090675950396	0.327061929135997	0.71445946191559
BT_4170	-0.125373401138865	0.636900623748452	0.90382829173716
BT_4171	-0.459683506002073	0.083693229975544	NA
BT_4172	-0.090256246848758	0.633537922933643	0.903131966986478
BT_4173	0.294492830222612	0.24439716868449	0.638082049697294
BT_4174	0.03739271280842	0.885143242160657	0.983198774735602
BT_4175	7.05464324234e-4	0.996627748831507	0.999016692277337
BT_4176	0.033478103484323	0.860243137959676	0.976365219154119
BT_4177	-0.012115125407222	0.957080920908121	0.99003027334098
BT_4178	0.086236209555035	0.523067533867143	0.851792390315635
BT_4179	0.003446098999487	0.989574986421803	NA
BT_4180	-0.240297993720135	0.361545628461737	0.740365754252374
BT_4181	-0.041931645783588	0.871657498963736	0.980600862093446
BT_4182	-0.007093552760807	0.968953127332988	0.992326393689176
BT_4183	0.179151968856201	0.503287717619908	NA
BT_4184	0.072823110969383	0.598571434634716	0.889187826789016
BT_4185	0.045679767807019	0.830285761657618	0.967480860315615
BT_4186	0.144781728536914	0.33608301491618	0.72487750220534
BT_4187	-0.135626052941372	0.606244533489389	NA
BT_4188	0.428072842131257	1.17814958753e-4	0.00275517694827
BT_4189	0.142158445339178	0.32764782533395	0.714885744124581
BT_4190	-0.015587523609664	0.95334755544167	NA
BT_4191	-0.291523938384246	0.146396683609651	0.502255994643174
BT_4192	0.007115027477786	0.963448622287244	0.991633898438544
BT_4193	-0.261389135385552	0.291244641768402	0.675189104229629
BT_4194	0.029272376574635	0.866568388311305	0.97879106408275
BT_4195	-0.357222106126745	0.066672519203126	0.333271513339121
BT_4196	-0.264638596814569	0.081880708144124	0.376383807913756
BT_4197	-7.29788440541e-4	0.994141088749434	NA
BT_4198	-0.357459464337255	0.014024411399034	0.118785465993204
BT_4199	0.113477786329729	0.303385778892873	0.68541607412685
BT_4200	0.035528760292087	0.798340916375079	0.960295789752465
BT_4201	-0.104997325703477	0.54579167418995	0.865181419679897
BT_4202	0.040081024432102	0.824229152848911	0.964147848553122
BT_4203	0.284428396902097	0.28757799034314	NA
BT_4204	0.128550110704879	0.121582805389296	0.459909497473987
BT_4205	0.078492592446434	0.320898637531008	0.707144948549901
BT_4206	0.109233963538982	0.191845843661343	0.578700694111174
BT_4207	-0.01244050906731	0.886919174596133	0.983198774735602
BT_4208	-0.003437723211057	0.978256405611603	0.994408123515383
BT_4209	0.257949446729763	0.035469121933167	0.224635031656708
BT_4210	0.117682905657204	0.2799798925275	0.671870124974286
BT_4211	0.214570843310749	0.025932252431306	0.181426599705828
BT_4212	-0.055047407856906	0.545868308140575	0.865181419679897
BT_4213	-0.12094037842438	0.316335280283105	0.702348780677113
BT_4214	-0.386775673371078	4.28556179740462e-5	0.00122506801693
BT_4215	0.082021823126412	0.548041655197498	0.865181419679897
BT_4216	0.189706223233904	0.046697243454291	0.269929247708134
BT_4217	0.302269157003361	1.18218852385e-4	0.00275517694827
BT_4218	-0.079903443694692	0.667559562329762	0.911075155471729
BT_4219	0.137446603830376	0.516381128690508	0.849309988697332
BT_4220	0.131007269269878	0.38195221561418	0.759545193984938
BT_4221	-0.12030455147497	0.396770562512938	0.77017691683546
BT_4222	-0.1111021395574	0.392135223830692	0.766224796591707
BT_4223	1.19684420976e-4	0.999159294776807	NA
BT_4224	-0.212828590849442	0.340127950309826	0.727034825567717
BT_4225	-4.46748679973e-4	0.998586928995511	NA
BT_4226	0.001670064514328	0.994810767937288	NA
BT_4227	0.670472726190847	0.012004377542848	NA
BT_4228	-0.243773785892743	0.341792538973306	0.728056904941407
BT_4229	-0.171994968270733	0.120160855703601	0.457766271141392
BT_4230	-0.103727588612413	0.658186325210164	0.907082396965721
BT_4231	-0.044479844633646	0.787907273800304	0.957497762376453
BT_4232	-0.243730932377843	0.351255580756396	0.736529610308111
BT_4233	0.987007821591604	2.11915857525e-4	NA
BT_4234	0.664167030416348	0.010879774167896	NA
BT_4235	-0.431592916995018	0.001447638719304	0.020853976669032
BT_4236	1.8084969411394	4.201215728759039e-84	7.68612417576467e-81
BT_4237	0.402738299642082	0.001887500008211	0.025391038713403
BT_4238	0.019656293761942	0.93891931444617	0.988066083278268
BT_4239	-0.112494749346713	0.397729300835675	0.770811182075071
BT_4240	0.080004556802038	0.638972025515579	0.90387738911791
BT_4241	0.233096787894607	0.14835742291187	0.504497965087856
BT_4242	-0.033250685571585	0.878554125095258	0.982519345847501
BT_4243	0.010622089874651	0.91141030395759	0.984405151168699
BT_4244	0.090726130129416	0.725361981201346	0.931492950362104
BT_4245	0.299824413985905	0.240428169048092	0.634265804287649
BT_4246	0.17507180660996	0.387687302047093	0.764908642884272
BT_4247	0.061759368107349	0.688323875268071	0.914554099270827
BT_4248	0.069126187583724	0.736599631205922	0.93528329878075
BT_4249	-0.127636936516757	0.357022325630263	0.739149607485038
BT_4250	-0.145712602415061	0.207760561051131	0.596425833534233
